num_samples,reasoner_type,train_seed,num_vars,embed_dim,num_attack_tokens,raw_state_acc,adv_ns1_state_acc,adv_ns2_state_acc,adv_ns3_state_acc,adv_ns1_atk_wts,adv_ns2_atk_wts,adv_ns3_atk_wts,adv_ns1_atk_wts_std,adv_ns2_atk_wts_std,adv_ns3_atk_wts_std,adv_ns1_suppd_wts,adv_ns2_suppd_wts,adv_ns3_suppd_wts,adv_ns1_other_wts,adv_ns2_other_wts,adv_ns3_other_wts,adv_ns1_suppd_wts_std,adv_ns2_suppd_wts_std,adv_ns3_suppd_wts_std,adv_ns1_other_wts_std,adv_ns2_other_wts_std,adv_ns3_other_wts_std
16384,learned,601,32,64,14,0.9967041015625,0.99993896484375,0.8988037109375,0.89874267578125,0.025731181725859642,0.05237380787730217,0.05416654795408249,0.005570999812334776,0.01225432101637125,0.012040799483656883,0.012083359062671661,0.08273990452289581,0.07919333130121231,0.012083765119314194,0.08283981680870056,0.027839303016662598,0.002436735201627016,0.008453675545752048,0.008987486362457275,0.00243724649772048,0.008699648082256317,0.01595621183514595
16384,learned,601,32,64,15,0.9962158203125,1.0,0.82196044921875,0.82171630859375,0.025104276835918427,0.049973051995038986,0.051490817219018936,0.005297064781188965,0.011271622963249683,0.011087675578892231,0.011862466111779213,0.07867363095283508,0.07520806789398193,0.011865705251693726,0.07876047492027283,0.030446086078882217,0.0023634762037545443,0.008085647597908974,0.009392808191478252,0.002360511338338256,0.008214564062654972,0.01959603652358055
16384,learned,601,32,64,16,0.9962972402572632,1.0,0.72186279296875,0.72186279296875,0.024510448798537254,0.047764986753463745,0.04902806505560875,0.005028647370636463,0.010408605448901653,0.010270779952406883,0.01162929181009531,0.07503993809223175,0.07159017026424408,0.011633581481873989,0.07502014189958572,0.03404603153467178,0.002297390252351761,0.00781443901360035,0.010383686982095242,0.0023181757424026728,0.00791633315384388,0.022292952984571457
16384,learned,601,32,64,17,0.9972330927848816,1.0,0.6239013671875,0.6239013671875,0.023957950994372368,0.04576319828629494,0.04681572690606117,0.004793056286871433,0.009655644185841084,0.009560449048876762,0.01135941594839096,0.07149311155080795,0.0678723156452179,0.0113748824223876,0.07159414887428284,0.03725479543209076,0.0022679532412439585,0.007456877734512091,0.011274413205683231,0.0022572162561118603,0.0076193674467504025,0.02341063693165779
16384,learned,601,16,32,2,0.9853312373161316,0.99920654296875,0.002685546875,0.0009765625,0.05333106592297554,0.0871487557888031,0.1256019026041031,0.02317371964454651,0.05587689206004143,0.07919676601886749,0.014447350986301899,0.20790976285934448,0.05899535119533539,0.014480607584118843,0.20809397101402283,0.05871455743908882,0.0029218976851552725,0.027335094287991524,0.011409499682486057,0.002946578897535801,0.027688726782798767,0.011108392849564552
16384,learned,601,16,32,3,0.9861857295036316,0.999755859375,0.0640869140625,0.03436279296875,0.044643353670835495,0.0929747074842453,0.12542887032032013,0.02111084572970867,0.046552203595638275,0.061981234699487686,0.014078752137720585,0.18365216255187988,0.055817775428295135,0.01411726139485836,0.1837969720363617,0.04950911924242973,0.002832745900377631,0.023828210309147835,0.023967858403921127,0.0028833113610744476,0.024364590644836426,0.009087533690035343
16384,learned,601,16,32,4,0.9880778193473816,0.9996337890625,0.54901123046875,0.453857421875,0.039968155324459076,0.09026719629764557,0.10827226936817169,0.01886347122490406,0.038227688521146774,0.04510771483182907,0.013727238401770592,0.16439548134803772,0.10447424650192261,0.013724369928240776,0.16430321335792542,0.045749738812446594,0.0027628042735159397,0.021401232108473778,0.05489899963140488,0.0027846000157296658,0.0220129806548357,0.008246310986578465
16384,learned,601,16,32,5,0.9873861074447632,0.99993896484375,0.9361572265625,0.8817138671875,0.03692680224776268,0.08559127897024155,0.09407524019479752,0.017024550586938858,0.03194687142968178,0.03313620015978813,0.013395155780017376,0.14880400896072388,0.1388719379901886,0.013403347693383694,0.1487225890159607,0.04316055402159691,0.002677666489034891,0.019522061571478844,0.03117649257183075,0.002709416439756751,0.020154498517513275,0.007601295132189989
16384,learned,601,16,32,6,0.9866740107536316,0.999755859375,0.98895263671875,0.9620361328125,0.034658852964639664,0.08048117160797119,0.08679330348968506,0.015515747480094433,0.027150029316544533,0.027420176193118095,0.013073299080133438,0.13607266545295715,0.13207131624221802,0.01309218630194664,0.1361246407032013,0.039640896022319794,0.0025996577460318804,0.017639249563217163,0.020392265170812607,0.002624268177896738,0.0184707660228014,0.006956374738365412
16384,learned,601,16,32,7,0.98828125,0.9996337890625,0.9931640625,0.9755859375,0.03292567655444145,0.07558222115039825,0.08085484802722931,0.014234783127903938,0.02342047728598118,0.023473093286156654,0.012754542753100395,0.12525413930416107,0.12175864726305008,0.012768217362463474,0.1251915991306305,0.0363796092569828,0.002538747387006879,0.016465501859784126,0.01785123534500599,0.002562988083809614,0.017153488472104073,0.006592954508960247
16384,learned,601,16,32,8,0.9881185293197632,0.999755859375,0.991943359375,0.97967529296875,0.03146514296531677,0.07107695937156677,0.07557713985443115,0.01315857470035553,0.020476508885622025,0.02041812427341938,0.01245725154876709,0.11589417606592178,0.1119731068611145,0.01244594156742096,0.11583288013935089,0.0335945300757885,0.0024414409417659044,0.015364068560302258,0.016418853774666786,0.0024783238768577576,0.015844790264964104,0.006428675260394812
16384,learned,601,16,32,9,0.9898885488510132,0.9998779296875,0.9881591796875,0.980712890625,0.03019936941564083,0.06698770076036453,0.0709020271897316,0.012221966870129108,0.01810307987034321,0.01797957345843315,0.012173326686024666,0.10809852182865143,0.10405462235212326,0.012175105512142181,0.10821513831615448,0.03153616935014725,0.002405653242021799,0.01442534290254116,0.015255949459969997,0.002382218139246106,0.014984930865466595,0.006589590571820736
16384,learned,601,16,32,10,0.9892985224723816,0.99981689453125,0.982177734375,0.9766845703125,0.02911350689828396,0.06322040408849716,0.06663066893815994,0.011428159661591053,0.016136743128299713,0.015971388667821884,0.011885326355695724,0.10099294781684875,0.096941739320755,0.011887685395777225,0.10111461579799652,0.029601488262414932,0.002367485547438264,0.013665863312780857,0.014387634582817554,0.0023456127382814884,0.01415454875677824,0.006979193072766066
16384,learned,601,16,32,11,0.9903971552848816,0.99993896484375,0.9693603515625,0.96661376953125,0.028182469308376312,0.05989332124590874,0.0628691166639328,0.010704471729695797,0.014532782137393951,0.014337928034365177,0.011635055765509605,0.0948142483830452,0.09072549641132355,0.011661832220852375,0.09493239223957062,0.028381796553730965,0.002260047011077404,0.01266833022236824,0.013217875733971596,0.0023059833329170942,0.01342874113470316,0.008179464377462864
16384,learned,601,16,32,12,0.9912109375,0.99993896484375,0.956787109375,0.955322265625,0.027320854365825653,0.056799910962581635,0.05942333862185478,0.01007662620395422,0.013151570223271847,0.012943150475621223,0.011402508243918419,0.08955136686563492,0.08555503189563751,0.011401277966797352,0.0895703136920929,0.027287811040878296,0.002241352340206504,0.012255820445716381,0.012574507854878902,0.0022594116162508726,0.012843937613070011,0.009146308526396751
16384,learned,601,16,32,13,0.9903361201286316,1.0,0.93560791015625,0.9344482421875,0.02650771290063858,0.05401352420449257,0.05632920563220978,0.00952536053955555,0.011985774151980877,0.011778113432228565,0.011181646957993507,0.08472476154565811,0.0807659924030304,0.011158711276948452,0.08482008427381516,0.026910768821835518,0.0021628444083034992,0.01168784499168396,0.011983041651546955,0.0021861479617655277,0.012054655700922012,0.011091544292867184
16384,learned,601,16,32,14,0.9913330078125,0.99993896484375,0.90936279296875,0.90875244140625,0.02580730803310871,0.051505498588085175,0.05353717505931854,0.00903291441500187,0.010987432673573494,0.01078149676322937,0.010929588228464127,0.08026334643363953,0.07643494755029678,0.010930652730166912,0.08043275028467178,0.026758309453725815,0.0021464864257723093,0.011060815304517746,0.011325808241963387,0.0021580953616648912,0.011597713455557823,0.01272426825016737
